Date,Open,High,Low,Close,Adj Close,Volume
2020-01-01,481.0,481.0,474.45001220703125,475.8999938964844,466.0010986328125,1316812
2020-01-02,478.8500061035156,479.8999938964844,472.29998779296875,473.5,463.6510314941406,1406381
2020-01-03,475.79998779296875,475.79998779296875,467.25,469.95001220703125,460.1748962402344,2252752
2020-01-06,469.79998779296875,469.95001220703125,461.20001220703125,466.75,457.04144287109375,1501855
2020-01-07,466.0,470.0,463.6499938964844,468.6000061035156,458.85296630859375,2365554
2020-01-08,467.79998779296875,470.1000061035156,461.6000061035156,464.75,455.0830078125,1507276
2020-01-09,467.5,473.29998779296875,467.5,470.1000061035156,460.3217468261719,1700600
2020-01-10,470.1000061035156,477.0,469.75,473.5,463.6510314941406,1213600
2020-01-13,474.5,482.45001220703125,474.5,477.6499938964844,467.7146911621094,1229969
2020-01-14,480.6000061035156,485.20001220703125,479.20001220703125,484.25,474.1773986816406,2160301
2020-01-15,484.0,486.8500061035156,479.54998779296875,484.0,473.9326171875,1413668
2020-01-16,484.0,487.45001220703125,479.0,480.25,470.2605895996094,1694372
2020-01-17,480.0,482.95001220703125,476.54998779296875,480.29998779296875,470.3095397949219,2039387
2020-01-20,480.45001220703125,483.1499938964844,476.6499938964844,480.1499938964844,470.1626892089844,1206931
2020-01-21,478.95001220703125,479.54998779296875,472.20001220703125,473.3999938964844,463.5530700683594,1448808
2020-01-22,474.5,480.29998779296875,470.25,471.6000061035156,461.79052734375,2380518
2020-01-23,464.5,475.8500061035156,459.3500061035156,465.1499938964844,455.4747009277344,5783749
2020-01-24,465.0,467.75,456.8500061035156,458.8500061035156,449.30572509765625,2713370
2020-01-27,457.5,466.5,454.20001220703125,464.45001220703125,454.7892761230469,5849003
2020-01-28,465.0,468.0,458.95001220703125,464.70001220703125,455.0340270996094,3592413
2020-01-29,464.70001220703125,467.3999938964844,460.3500061035156,461.54998779296875,451.9495544433594,1737293
2020-01-30,461.0,461.0,446.3500061035156,451.0,441.6190185546875,2766881
2020-01-31,453.95001220703125,453.95001220703125,442.1000061035156,446.8999938964844,437.6042785644531,2184609
2020-02-03,444.0,450.6499938964844,439.3999938964844,444.54998779296875,435.30316162109375,1690394
2020-02-04,446.70001220703125,452.45001220703125,444.20001220703125,448.45001220703125,439.1220703125,2030860
2020-02-05,449.54998779296875,459.1499938964844,437.5,447.54998779296875,438.2407531738281,3637403
2020-02-06,462.5,464.3500061035156,435.3500061035156,439.6499938964844,430.5050964355469,7118843
2020-02-07,440.0,445.8999938964844,437.29998779296875,443.20001220703125,433.9812316894531,6386193
2020-02-10,444.20001220703125,451.0,442.1000061035156,444.75,435.4990234375,3557480
2020-02-11,447.1000061035156,452.0,443.3500061035156,450.6000061035156,441.2273254394531,1889638
2020-02-12,454.95001220703125,454.95001220703125,445.0,446.79998779296875,437.50634765625,1683136
2020-02-13,446.79998779296875,448.8999938964844,440.5,443.3999938964844,434.1770935058594,2041017
2020-02-14,444.0,448.8999938964844,441.5,447.1000061035156,437.8001708984375,1814780
2020-02-17,444.5,445.75,430.1000061035156,431.8999938964844,422.91632080078125,4581786
2020-02-18,433.0,437.6499938964844,428.1000061035156,436.0,426.9310302734375,2453801
2020-02-19,437.79998779296875,449.20001220703125,437.3999938964844,447.5,438.1918029785156,2359566
2020-02-20,448.0,448.79998779296875,434.5,435.75,426.6862487792969,3048500
2020-02-24,436.0,436.70001220703125,426.54998779296875,430.1499938964844,421.20269775390625,2569563
2020-02-25,430.20001220703125,431.20001220703125,420.0,425.79998779296875,416.9431457519531,2438218
2020-02-26,406.0,425.0,405.79998779296875,422.20001220703125,413.4180603027344,8068909
2020-02-27,411.1000061035156,424.0,409.0,421.20001220703125,412.43890380859375,5109022
2020-02-28,413.0,416.45001220703125,398.04998779296875,402.1000061035156,393.7362060546875,4200936
2020-03-02,407.0,411.25,394.6499938964844,401.95001220703125,393.5892639160156,3460583
2020-03-03,402.0,429.20001220703125,402.0,425.29998779296875,416.4535827636719,5476676
2020-03-04,425.6000061035156,449.79998779296875,420.0,447.6499938964844,438.33868408203125,9297945
2020-03-05,447.8500061035156,472.0,437.45001220703125,440.6000061035156,431.43536376953125,9637431
2020-03-06,425.0,438.1499938964844,423.04998779296875,434.3999938964844,425.36431884765625,2916146
2020-03-09,425.0,432.6499938964844,423.5,426.1499938964844,417.2859191894531,2986596
2020-03-11,425.0,426.1499938964844,410.20001220703125,417.1000061035156,408.42413330078125,5314547
2020-03-12,412.5,412.5,390.75,394.75,386.5390319824219,5636464
2020-03-13,388.0,434.95001220703125,355.29998779296875,425.54998779296875,416.6983947753906,6096891
2020-03-16,416.0,423.8999938964844,392.75,396.3999938964844,388.15472412109375,5394603
2020-03-17,397.0,422.0,390.75,401.75,393.3934326171875,2989674
2020-03-18,411.79998779296875,411.79998779296875,381.70001220703125,386.0,377.9710693359375,4200456
2020-03-19,374.79998779296875,390.75,362.8999938964844,374.70001220703125,367.8591003417969,2926091
2020-03-20,379.79998779296875,399.79998779296875,372.45001220703125,392.79998779296875,385.62860107421875,4718358
2020-03-23,370.0,406.8999938964844,370.0,375.25,368.3990173339844,5507004
2020-03-24,380.0,409.75,372.54998779296875,377.45001220703125,370.55889892578125,6649616
2020-03-25,378.0,394.8999938964844,374.0,376.45001220703125,369.5771484375,6418955
2020-03-26,383.0,394.70001220703125,380.5,386.1499938964844,379.10003662109375,4291225
2020-03-27,393.0,411.0,391.95001220703125,407.6499938964844,400.2074890136719,6471291
2020-03-30,413.79998779296875,438.70001220703125,407.6499938964844,431.75,423.8675231933594,9020926
2020-03-31,446.0,446.6000061035156,420.0,422.8500061035156,415.1300048828125,9434602
2020-04-01,424.8999938964844,430.8999938964844,410.3999938964844,413.75,406.1961364746094,6329668
2020-04-03,425.0,454.70001220703125,416.25,449.20001220703125,440.99896240234375,17906762
2020-04-07,479.0,513.4000244140625,452.0,492.25,483.2629699707031,20843608
2020-04-08,496.95001220703125,530.0,490.0,512.75,503.3887023925781,19456188
2020-04-09,564.0,610.0,564.0,579.5999755859375,569.0181884765625,27207708
2020-04-13,605.0,605.0,583.0,592.8499755859375,582.0263061523438,15483858
2020-04-15,604.4500122070312,614.0,578.5999755859375,592.3499755859375,581.535400390625,16213806
2020-04-16,590.0,612.7999877929688,582.0,600.4500122070312,589.4876098632812,12716342
2020-04-17,615.0,615.0,595.0,598.0,587.082275390625,8304173
2020-04-20,598.0,599.4000244140625,580.0,585.4000244140625,574.7123413085938,5856150
2020-04-21,578.0,609.7999877929688,570.0,592.0999755859375,581.2899169921875,14471856
2020-04-22,594.9000244140625,599.75,585.0,587.2000122070312,576.4794311523438,6182243
2020-04-23,590.0,603.9000244140625,579.0499877929688,586.7000122070312,575.9886474609375,6277840
2020-04-24,586.4000244140625,606.0,583.5999755859375,599.2999877929688,588.3585815429688,11127889
2020-04-27,600.0,632.6500244140625,600.0,608.7000122070312,597.5869140625,14089786
2020-04-28,616.7999877929688,621.25,593.25,598.5999755859375,587.6713256835938,8193422
2020-04-29,605.0,607.9000244140625,590.0999755859375,596.25,585.3641967773438,6767183
2020-04-30,607.9000244140625,611.4500122070312,586.0999755859375,589.5999755859375,578.8355712890625,9099721
2020-05-04,589.0,616.9500122070312,580.5999755859375,611.8499755859375,600.679443359375,16815950
2020-05-05,623.0499877929688,623.0499877929688,595.0,596.9000244140625,586.00244140625,9257154
2020-05-06,597.5,606.0,590.0,591.75,580.9464111328125,6978135
2020-05-07,598.0,601.7999877929688,587.5,589.5499877929688,578.7865600585938,4620871
2020-05-08,598.0,601.2000122070312,589.5,591.9000244140625,581.0936889648438,5051303
2020-05-11,600.9500122070312,600.9500122070312,583.4500122070312,586.0499877929688,575.3504028320312,5853892
2020-05-12,587.0,593.7999877929688,566.2000122070312,570.1500244140625,559.7407836914062,8868938
2020-05-13,600.0,605.0,568.9000244140625,570.2000122070312,559.7898559570312,10438589
2020-05-14,571.0,577.9000244140625,566.0999755859375,569.75,559.3480834960938,8546002
2020-05-15,572.0,585.0,565.5999755859375,570.2999877929688,559.8880004882812,14388403
2020-05-18,570.5999755859375,605.0,570.5,600.4500122070312,589.4876098632812,22898114
2020-05-19,600.0,608.7999877929688,590.2000122070312,594.9500122070312,584.0879516601562,10951060
2020-05-20,597.0,624.3499755859375,595.4000244140625,620.6500244140625,609.3187866210938,13440063
2020-05-21,620.6500244140625,626.8499755859375,612.2999877929688,616.5999755859375,605.3427124023438,7916771
2020-05-22,616.7000122070312,641.8499755859375,610.0999755859375,639.3499755859375,627.6773071289062,10874832
2020-05-26,640.0,646.9000244140625,624.0499877929688,627.7000122070312,616.2400512695312,8859302
2020-05-27,630.0,637.7999877929688,625.7999877929688,633.0499877929688,621.492431640625,7710100
2020-05-28,634.0,637.6500244140625,626.0499877929688,628.3499755859375,616.878173828125,5488625
2020-05-29,633.0,650.9500122070312,631.0,648.1500244140625,636.3167114257812,10580203
2020-06-01,649.0,652.5999755859375,634.5499877929688,642.5,630.7698364257812,7439123
2020-06-02,644.9000244140625,658.6500244140625,636.0,637.5999755859375,625.9592895507812,6883363
2020-06-03,646.8499755859375,649.5,635.2999877929688,641.2000122070312,629.4935913085938,5044700
2020-06-04,643.0,664.7999877929688,642.5,660.5499877929688,648.490234375,10452388
2020-06-05,665.0,669.75,649.0,650.9000244140625,639.0165405273438,6481383
2020-06-08,656.7000122070312,657.7999877929688,633.0499877929688,635.0999755859375,623.5049438476562,6263334
2020-06-09,638.9000244140625,654.2999877929688,637.0499877929688,640.0499877929688,628.3645629882812,8968365
2020-06-10,646.7999877929688,650.75,639.7999877929688,642.9500122070312,631.2116088867188,5425984
2020-06-11,645.6500244140625,646.9500122070312,632.7999877929688,635.0,623.4067993164062,3172467
2020-06-12,616.2999877929688,645.0,616.2999877929688,643.5999755859375,631.8497314453125,5579009
2020-06-15,643.0,653.5,637.0,643.6500244140625,631.8988647460938,4520180
2020-06-16,644.5,650.0,632.4500122070312,637.7999877929688,626.1556396484375,2927072
2020-06-17,640.0,643.7999877929688,635.0,640.3499755859375,628.6590576171875,2648039
2020-06-18,641.6500244140625,644.7999877929688,636.4000244140625,642.0499877929688,630.3280639648438,2161524
2020-06-19,648.8499755859375,648.8499755859375,631.5,636.2000122070312,624.5848999023438,4476020
2020-06-22,691.0,692.5,651.6500244140625,655.9500122070312,643.9743041992188,29312493
2020-06-23,674.0,674.0,655.4000244140625,659.7999877929688,647.7540283203125,8287482
2020-06-24,660.0,662.25,628.2999877929688,631.2000122070312,619.6761474609375,6955942
2020-06-25,632.0,642.0,629.1500244140625,634.9000244140625,623.30859375,5816404
2020-06-26,639.0,643.6500244140625,631.5999755859375,634.9000244140625,623.30859375,3847728
2020-06-29,637.0,648.0,635.4000244140625,644.9000244140625,633.1260375976562,6772032
2020-06-30,647.9500122070312,649.9000244140625,638.0,640.25,628.5609130859375,4319880
2020-07-01,642.5999755859375,642.5999755859375,621.0499877929688,627.0999755859375,615.6510009765625,4809651
2020-07-02,630.0,654.4500122070312,626.0,646.2000122070312,634.40234375,6169821
2020-07-03,652.9500122070312,652.9500122070312,635.5,638.7999877929688,627.1373901367188,5379171
2020-07-06,640.0,644.25,629.2000122070312,634.5999755859375,623.0140380859375,5604802
2020-07-07,637.9500122070312,642.5999755859375,635.2000122070312,636.5499877929688,624.928466796875,3781547
2020-07-08,643.4500122070312,648.0,632.5,634.4000244140625,622.8178100585938,6952585
