Date,Open,High,Low,Close,Adj Close,Volume
2020-01-01,270.70001220703125,273.5,265.8500061035156,268.1000061035156,253.77955627441406,6952048
2020-01-02,272.0,277.0,271.54998779296875,276.45001220703125,261.68359375,10780926
2020-01-03,276.45001220703125,276.45001220703125,270.75,272.45001220703125,257.8972473144531,5943349
2020-01-06,270.5,270.75,262.29998779296875,264.25,250.13523864746094,4529599
2020-01-07,266.1499938964844,270.1499938964844,263.1000061035156,265.25,251.08181762695312,4465297
2020-01-08,261.3999938964844,264.5,257.0,262.5,248.47869873046875,8088132
2020-01-09,267.70001220703125,279.20001220703125,267.70001220703125,278.1000061035156,263.2454528808594,13317832
2020-01-10,278.0,280.0,275.0,277.8999938964844,263.0561218261719,7625227
2020-01-13,278.04998779296875,279.8999938964844,275.3999938964844,278.6000061035156,263.7187194824219,4540953
2020-01-14,278.0,284.0,278.0,280.8999938964844,265.8958740234375,7428691
2020-01-15,279.8500061035156,283.3999938964844,276.25,282.5,267.410400390625,5538475
2020-01-16,282.5,282.8500061035156,276.1499938964844,277.45001220703125,262.6301574707031,4791447
2020-01-17,276.79998779296875,279.54998779296875,272.8500061035156,273.3500061035156,258.7491760253906,4733742
2020-01-20,273.5,275.0,268.6499938964844,271.3500061035156,256.8559875488281,3823115
2020-01-21,270.0,270.8999938964844,264.3500061035156,267.25,252.9749755859375,4799667
2020-01-22,268.29998779296875,269.29998779296875,264.75,265.8500061035156,251.64974975585938,3334351
2020-01-23,266.0,268.95001220703125,264.1000061035156,266.6499938964844,252.4070281982422,3529142
2020-01-24,266.70001220703125,273.8999938964844,265.29998779296875,271.8999938964844,257.37664794921875,5991335
2020-01-27,265.45001220703125,265.8999938964844,258.29998779296875,262.79998779296875,248.76266479492188,17151836
2020-01-28,260.79998779296875,261.75,251.60000610351562,255.25,241.61595153808594,11168567
2020-01-29,259.0,264.6000061035156,258.29998779296875,261.25,247.29547119140625,7832991
2020-01-30,261.29998779296875,262.1000061035156,255.25,256.95001220703125,243.22515869140625,5511254
2020-01-31,258.1499938964844,259.0,249.10000610351562,250.6999969482422,237.30897521972656,6329214
2020-02-03,245.5,253.0,243.75,251.5,238.06625366210938,7021154
2020-02-04,253.25,259.70001220703125,248.6999969482422,258.3500061035156,244.5503692626953,5839343
2020-02-05,259.5,271.6499938964844,256.3500061035156,269.25,254.86814880371094,7218905
2020-02-06,271.1000061035156,277.5,267.75,276.45001220703125,261.68359375,8567243
2020-02-07,275.3999938964844,280.0,272.75,279.29998779296875,264.3813171386719,5258442
2020-02-10,276.0,279.79998779296875,273.20001220703125,277.8999938964844,263.0561218261719,4972983
2020-02-11,280.04998779296875,293.5,278.6000061035156,288.75,273.3265380859375,10958494
2020-02-12,288.6499938964844,295.3999938964844,288.5,293.70001220703125,278.0121765136719,9119052
2020-02-13,292.20001220703125,294.6000061035156,288.3999938964844,293.3500061035156,277.6808776855469,6220243
2020-02-14,291.6000061035156,296.75,288.29998779296875,289.1499938964844,273.7052001953125,6086218
2020-02-17,289.1499938964844,290.8999938964844,285.29998779296875,288.1499938964844,272.75860595703125,6084235
2020-02-18,289.0,289.1499938964844,281.1000061035156,284.79998779296875,269.5875549316406,5463097
2020-02-19,287.20001220703125,290.0,279.8999938964844,280.8500061035156,265.84857177734375,4952306
2020-02-20,280.70001220703125,285.8500061035156,277.0,281.79998779296875,266.747802734375,6960354
2020-02-24,277.95001220703125,277.95001220703125,256.0,258.95001220703125,245.11834716796875,10565578
2020-02-25,264.0,266.79998779296875,258.3999938964844,262.6000061035156,248.57333374023438,9928181
2020-02-26,256.0,263.70001220703125,255.5500030517578,260.79998779296875,246.8695068359375,8111249
2020-02-27,259.0,259.0,248.3000030517578,252.10000610351562,238.6342315673828,10258174
2020-02-28,245.5,245.5,232.64999389648438,235.6999969482422,223.11021423339844,10723581
2020-03-02,242.1999969482422,246.5,230.85000610351562,235.0,222.44760131835938,10865535
2020-03-03,239.25,249.10000610351562,238.64999389648438,246.4499969482422,233.28599548339844,11580274
2020-03-04,246.5500030517578,248.8000030517578,236.85000610351562,245.60000610351562,232.4813995361328,10790561
2020-03-05,248.6999969482422,252.75,244.35000610351562,247.14999389648438,233.9486083984375,7130730
2020-03-06,235.0,240.0,228.1999969482422,238.8000030517578,226.04464721679688,6850161
2020-03-09,229.0500030517578,231.64999389648438,225.10000610351562,229.0500030517578,216.81541442871094,7888019
2020-03-11,227.0,228.5,220.10000610351562,223.5,211.56185913085938,10073347
2020-03-12,210.0,214.3000030517578,199.0500030517578,203.1999969482422,192.34617614746094,14115039
2020-03-13,188.0,217.9499969482422,175.1999969482422,214.89999389648438,203.42123413085938,12883941
2020-03-16,202.0,207.14999389648438,181.5500030517578,186.0,176.06491088867188,15167108
2020-03-17,188.89999389648438,193.5,175.14999389648438,176.4499969482422,167.0250244140625,14096871
2020-03-18,180.0500030517578,181.14999389648438,156.4499969482422,164.35000610351562,155.5713348388672,18951014
2020-03-19,157.8000030517578,168.6999969482422,151.6999969482422,163.3000030517578,154.57742309570312,12583063
2020-03-20,167.0,179.10000610351562,164.64999389648438,175.75,166.36241149902344,7449415
2020-03-23,158.1999969482422,164.25,136.10000610351562,144.39999389648438,136.6869354248047,7422941
2020-03-24,149.25,155.0,140.35000610351562,147.10000610351562,139.24273681640625,6487043
2020-03-25,145.0,156.0,142.5500030517578,151.8000030517578,143.69168090820312,4384700
2020-03-26,151.0,157.4499969482422,144.5,149.8000030517578,141.79852294921875,8021131
2020-03-27,152.10000610351562,156.4499969482422,146.1999969482422,151.4499969482422,143.36036682128906,6108830
2020-03-30,148.4499969482422,148.4499969482422,136.5,142.39999389648438,134.7937774658203,11851157
2020-03-31,145.9499969482422,152.39999389648438,144.5,146.25,138.43814086914062,9965197
2020-04-01,145.9499969482422,145.9499969482422,139.0500030517578,143.0,135.3617401123047,5967565
2020-04-03,143.25,148.14999389648438,132.5,140.6999969482422,133.18458557128906,18559602
2020-04-07,148.0500030517578,159.85000610351562,145.4499969482422,158.10000610351562,149.65516662597656,16440328
2020-04-08,155.0,170.75,152.14999389648438,154.60000610351562,146.34213256835938,15245833
2020-04-09,159.0,170.0,158.0,166.3000030517578,157.41717529296875,15243084
2020-04-13,167.5,172.39999389648438,161.14999389648438,167.64999389648438,158.69505310058594,11554655
2020-04-15,170.0,174.9499969482422,165.85000610351562,171.39999389648438,162.24473571777344,17616485
2020-04-16,169.3000030517578,174.60000610351562,167.39999389648438,170.64999389648438,161.53480529785156,10428942
2020-04-17,175.0,179.85000610351562,170.35000610351562,177.3000030517578,167.82962036132812,10104852
2020-04-20,183.0,183.0,166.10000610351562,167.5,158.55308532714844,12629035
2020-04-21,164.0,164.39999389648438,156.8000030517578,159.60000610351562,151.07505798339844,10887919
2020-04-22,158.0,163.0,155.5,161.1999969482422,152.58958435058594,7765209
2020-04-23,162.39999389648438,166.3000030517578,158.6999969482422,159.9499969482422,151.40635681152344,7114946
2020-04-24,157.5,159.5,152.60000610351562,153.25,145.06422424316406,8447036
2020-04-27,156.0,160.64999389648438,155.0,157.3000030517578,148.89791870117188,9745004
2020-04-28,159.39999389648438,160.3000030517578,157.0,159.39999389648438,150.88572692871094,8025743
2020-04-29,160.8000030517578,166.39999389648438,159.0,164.10000610351562,155.33470153808594,11842945
2020-04-30,168.60000610351562,188.6999969482422,167.5,180.64999389648438,171.0006866455078,16023589
2020-05-04,170.9499969482422,170.9499969482422,162.35000610351562,163.5500030517578,154.81407165527344,10646028
2020-05-05,167.5,171.64999389648438,162.8000030517578,163.89999389648438,155.14537048339844,12995347
2020-05-06,165.5,169.3000030517578,163.14999389648438,165.8000030517578,156.94387817382812,8720744
2020-05-07,164.1999969482422,174.0,162.5,172.1999969482422,163.00204467773438,11944061
