Date,Open,High,Low,Close,Adj Close,Volume
2020-01-01,1276.0999755859375,1280.0,1270.5999755859375,1278.5999755859375,1244.1898193359375,1836849
2020-01-02,1279.0,1288.0,1279.0,1286.75,1252.1204833984375,3068583
2020-01-03,1282.199951171875,1285.0,1263.5999755859375,1268.4000244140625,1234.2642822265625,5427775
2020-01-06,1260.0,1261.800048828125,1236.0,1240.949951171875,1207.5528564453125,5445093
2020-01-07,1258.9000244140625,1271.449951171875,1252.25,1260.5999755859375,1226.674072265625,7362247
2020-01-08,1246.949951171875,1262.1500244140625,1240.050048828125,1257.300048828125,1223.4630126953125,5666055
2020-01-09,1265.0,1275.800048828125,1263.0999755859375,1271.4000244140625,1237.18359375,4773158
2020-01-10,1284.0999755859375,1286.9000244140625,1275.0999755859375,1282.699951171875,1248.1793212890625,4607290
2020-01-13,1282.699951171875,1296.5,1276.0,1286.0,1251.3905029296875,3725784
2020-01-14,1289.0,1292.550048828125,1277.5,1289.5,1254.79638671875,3943145
2020-01-15,1286.4000244140625,1287.949951171875,1274.0999755859375,1284.25,1249.6876220703125,5893724
2020-01-16,1282.050048828125,1291.0,1279.3499755859375,1287.6500244140625,1252.99609375,3575200
2020-01-17,1281.75,1284.9000244140625,1271.9000244140625,1278.1500244140625,1243.7518310546875,8459407
2020-01-20,1304.8499755859375,1304.8499755859375,1252.5,1254.9000244140625,1221.1275634765625,11089225
2020-01-21,1250.0,1250.0,1238.4000244140625,1244.3499755859375,1210.861572265625,7492402
2020-01-22,1248.050048828125,1255.0,1234.4000244140625,1240.8499755859375,1207.4556884765625,9184155
2020-01-23,1240.0,1246.8499755859375,1231.0,1244.8499755859375,1211.3480224609375,5754460
2020-01-24,1246.0,1254.0,1239.0999755859375,1244.550048828125,1211.05615234375,5915878
2020-01-27,1235.0,1235.0,1211.75,1213.199951171875,1180.5496826171875,9444276
2020-01-28,1218.800048828125,1227.800048828125,1213.25,1223.199951171875,1190.280517578125,6706079
2020-01-29,1225.300048828125,1242.0,1222.25,1235.8499755859375,1202.5902099609375,6894175
2020-01-30,1238.949951171875,1238.949951171875,1217.199951171875,1226.050048828125,1193.0540771484375,6055992
2020-01-31,1231.449951171875,1237.800048828125,1220.25,1226.300048828125,1193.29736328125,5589134
2020-02-03,1197.0,1197.949951171875,1177.699951171875,1192.800048828125,1160.69873046875,6538505
2020-02-04,1198.0,1234.0,1198.0,1229.800048828125,1196.703125,10448852
2020-02-05,1234.9000244140625,1248.0,1227.300048828125,1244.6500244140625,1211.1533203125,9010341
2020-02-06,1244.6500244140625,1248.699951171875,1237.199951171875,1239.800048828125,1206.4339599609375,5913775
2020-02-07,1246.0,1247.0,1231.5999755859375,1242.199951171875,1208.769287109375,3407724
2020-02-10,1242.949951171875,1242.949951171875,1226.050048828125,1240.300048828125,1206.9205322265625,4609917
2020-02-11,1243.300048828125,1255.0,1238.050048828125,1240.5999755859375,1207.2122802734375,5806760
2020-02-12,1245.199951171875,1252.9000244140625,1244.050048828125,1249.0,1215.3863525390625,3148965
2020-02-13,1259.9000244140625,1259.9000244140625,1233.5999755859375,1241.4000244140625,1207.9908447265625,4556070
2020-02-14,1243.199951171875,1248.4000244140625,1215.0,1219.3499755859375,1186.5341796875,7344429
2020-02-17,1225.0,1233.0,1214.449951171875,1217.1500244140625,1184.3935546875,5076345
2020-02-18,1216.9000244140625,1218.5,1203.5,1213.25,1180.5985107421875,5264558
2020-02-19,1222.5,1230.0,1213.9000244140625,1227.199951171875,1194.1728515625,5006134
2020-02-20,1230.0,1230.0,1214.0999755859375,1217.0999755859375,1184.3448486328125,5561707
2020-02-24,1208.949951171875,1214.75,1200.0,1209.949951171875,1177.38720703125,8284042
2020-02-25,1204.0,1209.0,1198.0,1200.300048828125,1167.9969482421875,6943340
2020-02-26,1197.5,1204.699951171875,1185.6500244140625,1199.25,1166.9752197265625,6907393
2020-02-27,1195.0,1202.5,1181.0,1199.449951171875,1167.1697998046875,10327549
2020-02-28,1175.5,1185.0,1170.0999755859375,1177.6500244140625,1145.95654296875,12156528
2020-03-02,1200.199951171875,1201.1500244140625,1166.1500244140625,1179.5999755859375,1147.85400390625,7332449
2020-03-03,1175.0,1185.3499755859375,1168.0,1181.800048828125,1149.9949951171875,11184775
2020-03-04,1178.3499755859375,1180.0,1133.0999755859375,1148.8499755859375,1117.931640625,17144435
2020-03-05,1153.0,1165.0,1142.75,1151.3499755859375,1120.3642578125,9774854
2020-03-06,1125.0,1140.9000244140625,1101.0,1134.9000244140625,1104.35693359375,11526783
2020-03-09,1110.0,1118.4000244140625,1065.0,1107.300048828125,1077.4998779296875,17210295
2020-03-11,1105.0,1120.0,1092.0,1113.800048828125,1083.8248291015625,17769120
2020-03-12,1075.0,1080.0,1003.4500122070312,1021.2999877929688,993.8142700195312,29500385
2020-03-13,980.0499877929688,1081.449951171875,919.2000122070312,1069.800048828125,1041.009033203125,33171182
2020-03-16,1035.0,1037.0,995.0,999.5,972.6010131835938,15993161
2020-03-17,1008.0,1010.0,954.7000122070312,975.0999755859375,948.857666015625,21338419
2020-03-18,985.0,993.0,865.0,876.9000244140625,853.3004760742188,30590703
2020-03-19,847.0,919.9500122070312,795.0,895.5499877929688,871.4485473632812,33610024
2020-03-20,875.0,914.5999755859375,824.5499877929688,882.8499755859375,859.0902709960938,44318732
2020-03-23,794.5999755859375,838.75,765.0,771.5499877929688,750.78564453125,25138477
2020-03-24,795.25,810.0,738.75,767.7000122070312,747.039306640625,30528636
2020-03-25,770.4500122070312,867.4500122070312,755.25,856.75,833.6927490234375,23614021
2020-03-26,870.0999755859375,937.7000122070312,841.0,901.0999755859375,876.84912109375,28521578
2020-03-27,944.9500122070312,988.6500244140625,872.0999755859375,904.4500122070312,880.1090087890625,27617968
2020-03-30,880.0,887.0,828.0,831.6500244140625,809.268310546875,19634222
2020-03-31,853.7999877929688,873.5999755859375,838.0,861.9000244140625,838.7041625976562,17605546
2020-04-01,863.8499755859375,863.8499755859375,820.0,829.6500244140625,807.3220825195312,14551752
2020-04-03,843.0,844.0,810.0,813.8499755859375,791.947265625,17498140
2020-04-07,874.0,907.2999877929688,845.3499755859375,896.0999755859375,871.9837036132812,30206319
2020-04-08,879.9500122070312,945.0,866.0999755859375,888.9000244140625,864.9775390625,28109676
2020-04-09,913.0,930.9000244140625,890.0,925.0499877929688,900.1546020507812,22228573
2020-04-13,934.0,946.7000122070312,886.2000122070312,895.3499755859375,871.2538452148438,17079028
2020-04-15,930.5,930.5,843.0,863.2999877929688,840.0664672851562,28989376
2020-04-16,865.0,890.7000122070312,856.25,879.75,856.07373046875,26927198
2020-04-17,915.0,920.0,887.25,910.2999877929688,885.8015747070312,27941731
2020-04-20,951.0,960.9500122070312,935.0,944.8499755859375,919.4216918945312,33116493
2020-04-21,925.0,934.0,908.0,921.6500244140625,896.8461303710938,16589003
2020-04-22,919.1500244140625,933.0,907.2999877929688,928.5999755859375,903.6090698242188,19144677
2020-04-23,935.0,958.5,912.5499877929688,954.9500122070312,929.2499389648438,20450611
2020-04-24,933.0,958.4000244140625,926.0,938.0499877929688,912.8046875,16642284
2020-04-27,945.1500244140625,957.4000244140625,926.2999877929688,929.7000122070312,904.6795043945312,13710536
2020-04-28,943.7999877929688,943.7999877929688,922.0,931.4000244140625,906.333740234375,14720718
2020-04-29,935.0,992.7000122070312,934.0999755859375,977.0999755859375,950.8037719726562,27938889
2020-04-30,1001.4000244140625,1019.0,992.0999755859375,1001.7999877929688,974.8389892578125,21896567
2020-05-04,957.5,960.0,917.5,923.0,898.1597900390625,13361162
2020-05-05,938.0,944.0,908.0499877929688,911.4500122070312,886.920654296875,14836429
2020-05-06,919.0,950.0,905.6500244140625,946.4000244140625,920.9300537109375,16892923
2020-05-07,940.5,943.2999877929688,921.3499755859375,925.0,900.10595703125,10915865
2020-05-08,942.0,943.9500122070312,925.2000122070312,929.0499877929688,904.0469970703125,10403742
2020-05-11,937.0,954.0,914.0,915.7999877929688,891.1535034179688,14275392
2020-05-12,901.0,909.4000244140625,871.0999755859375,901.5499877929688,877.2870483398438,24784209
2020-05-13,951.0,960.0,922.0999755859375,927.6500244140625,902.6846923828125,22173483
2020-05-14,898.0,911.0,890.0,893.7000122070312,869.6483764648438,19777445
2020-05-15,890.5,892.4000244140625,875.0,888.1500244140625,864.2476806640625,12174814
2020-05-18,888.0,888.0,831.2999877929688,836.6500244140625,814.1336669921875,23324982
2020-05-19,860.8499755859375,867.2999877929688,826.0999755859375,830.6500244140625,808.2951049804688,23730346
2020-05-20,836.4500122070312,864.0,832.2000122070312,857.0999755859375,834.0332641601562,20007153
2020-05-21,861.4500122070312,884.0,852.2999877929688,859.5499877929688,836.4174194335938,24239454
2020-05-22,850.0,870.2999877929688,833.0499877929688,838.8499755859375,816.2744140625,21023716
2020-05-26,857.0,871.75,848.75,852.4000244140625,829.4598388671875,19002576
2020-05-27,859.9000244140625,909.7999877929688,857.1500244140625,903.6500244140625,879.33056640625,28012877
2020-05-28,920.0,950.0,913.9500122070312,945.25,919.8109741210938,37744403
2020-05-29,944.0,955.0,923.4500122070312,951.6500244140625,926.0387573242188,26512583
2020-06-01,975.0,995.0,966.0999755859375,987.6500244140625,961.0698852539062,19595115
2020-06-02,986.7000122070312,1005.0,975.2000122070312,1001.0,974.0606079101562,20811797
2020-06-03,1020.0,1046.25,1015.4500122070312,1022.25,994.7387084960938,25273044
2020-06-04,1028.050048828125,1038.949951171875,991.0999755859375,1001.7000122070312,974.7417602539062,27137941
2020-06-05,1003.0999755859375,1042.4000244140625,1002.7999877929688,1033.3499755859375,1005.5399169921875,17597992
2020-06-08,1060.0,1066.6500244140625,1006.4000244140625,1015.9000244140625,988.5596313476562,24906332
2020-06-09,1020.0,1026.75,979.5499877929688,987.2999877929688,960.7293090820312,30922073
2020-06-10,990.0,999.8499755859375,978.2000122070312,991.8499755859375,965.1568603515625,18248865
2020-06-11,985.0,988.4000244140625,965.0,968.5999755859375,942.5325317382812,15448857
2020-06-12,928.0,986.6500244140625,928.0,982.75,956.3016967773438,21322438
2020-06-15,968.0,974.0,943.0,949.8499755859375,924.2871704101562,16004968
2020-06-16,975.0,993.9500122070312,952.0,990.4000244140625,963.7459106445312,22699985
2020-06-17,989.0,998.9000244140625,973.25,979.25,952.8959350585938,18478919
2020-06-18,980.0,1024.9000244140625,972.0,1019.9500122070312,992.5006103515625,20435063
2020-06-19,1017.9500122070312,1043.0,1012.1500244140625,1033.3499755859375,1005.5399169921875,23938876
2020-06-22,1039.449951171875,1045.949951171875,1023.7999877929688,1028.75,1001.0637817382812,14847237
2020-06-23,1039.0,1045.0,1016.5499877929688,1042.300048828125,1014.2490844726562,14415256
2020-06-24,1048.5,1057.5,1030.050048828125,1032.5,1004.7127685546875,19714623
2020-06-25,1021.9000244140625,1049.0,1007.0,1028.75,1001.0637817382812,35323395
2020-06-26,1041.0,1063.0,1028.0,1056.449951171875,1028.018310546875,19984569
2020-06-29,1037.0,1082.5999755859375,1037.0,1076.050048828125,1047.0908203125,23002978
2020-06-30,1074.0,1078.550048828125,1056.300048828125,1065.8499755859375,1037.165283203125,17873065
2020-07-01,1065.8499755859375,1096.0,1061.300048828125,1084.5999755859375,1055.41064453125,17423359
2020-07-02,1090.300048828125,1111.25,1085.199951171875,1089.4000244140625,1060.0816650390625,18477248
2020-07-03,1093.0,1095.800048828125,1070.0,1073.949951171875,1045.0472412109375,13798627
2020-07-06,1107.949951171875,1119.9000244140625,1100.0,1103.0,1073.3155517578125,17779108
2020-07-07,1109.4000244140625,1111.699951171875,1093.050048828125,1105.1500244140625,1075.40771484375,12174925
2020-07-08,1107.0,1124.9000244140625,1105.0,1110.3499755859375,1080.4676513671875,15028175
2020-07-09,1118.0,1129.699951171875,1107.25,1124.949951171875,1094.6748046875,10057242
2020-07-10,1117.9000244140625,1120.0,1099.550048828125,1105.0999755859375,1075.35888671875,8781489
2020-07-13,1109.9000244140625,1113.0,1071.300048828125,1080.25,1051.1778564453125,14961057
2020-07-14,1062.5999755859375,1068.9000244140625,1050.0,1058.8499755859375,1030.3536376953125,13306337
2020-07-15,1070.199951171875,1079.0,1050.0999755859375,1053.1500244140625,1024.8070068359375,10487197
2020-07-16,1053.6500244140625,1065.5,1034.0999755859375,1062.550048828125,1033.9542236328125,11831228
2020-07-17,1059.050048828125,1104.0,1058.300048828125,1098.449951171875,1068.8878173828125,14202869
2020-07-20,1135.0,1152.9000244140625,1124.1500244140625,1133.050048828125,1102.556884765625,32562048
2020-07-21,1152.050048828125,1157.949951171875,1134.0,1138.550048828125,1107.9088134765625,23756211
2020-07-22,1138.5,1144.5,1117.550048828125,1126.3499755859375,1096.037109375,12359006
2020-07-23,1125.0,1143.9000244140625,1116.25,1130.4000244140625,1099.9781494140625,10074561
2020-07-24,1122.9000244140625,1122.9000244140625,1101.25,1119.0999755859375,1088.9822998046875,9799220
2020-07-27,1099.8499755859375,1103.0,1075.3499755859375,1079.5,1050.447998046875,18985047
2020-07-28,1079.0,1094.4000244140625,1059.5,1086.6500244140625,1057.4056396484375,17798225
2020-07-29,1081.0,1088.5,1055.550048828125,1064.5999755859375,1035.948974609375,16796043
2020-07-30,1074.0,1083.6500244140625,1046.699951171875,1050.6500244140625,1022.37451171875,13478133
2020-07-31,1057.699951171875,1057.699951171875,1020.0499877929688,1032.800048828125,1005.0048828125,18863348
2020-08-03,1025.949951171875,1026.949951171875,993.0,1002.0,975.03369140625,15891771
2020-08-04,1008.0,1061.050048828125,1003.0,1041.6500244140625,1013.6165771484375,30153084
2020-08-05,1047.949951171875,1055.800048828125,1020.0,1027.550048828125,999.8960571289062,16610680
2020-08-06,1037.0,1055.0,1026.25,1040.699951171875,1012.6920776367188,16823444
2020-08-07,1034.8499755859375,1047.199951171875,1020.5999755859375,1043.8499755859375,1015.7573852539062,12418392
2020-08-10,1044.0,1064.0,1043.800048828125,1050.6500244140625,1022.37451171875,11086427
2020-08-11,1048.5,1071.0,1048.5,1066.6500244140625,1037.94384765625,10068074
2020-08-12,1065.0,1066.0,1048.0,1063.699951171875,1035.0731201171875,10333216
2020-08-13,1067.949951171875,1071.3499755859375,1056.5,1059.050048828125,1030.54833984375,9946370
2020-08-14,1065.9000244140625,1065.9000244140625,1027.300048828125,1034.449951171875,1006.6104125976562,10462256
2020-08-17,1047.0,1047.0,1020.2000122070312,1032.75,1004.9561767578125,9780506
2020-08-18,1028.0,1061.6500244140625,1022.0,1056.5,1028.06689453125,12020412
2020-08-19,1065.0,1069.800048828125,1056.25,1066.5999755859375,1037.8951416015625,8857812
2020-08-20,1054.949951171875,1068.949951171875,1052.0,1059.0,1030.499755859375,9608367
2020-08-21,1065.4000244140625,1088.800048828125,1064.5999755859375,1085.6500244140625,1056.432373046875,14462151
2020-08-24,1086.0,1122.949951171875,1085.6500244140625,1117.050048828125,1086.987548828125,18389870
2020-08-25,1119.0,1127.0,1106.199951171875,1119.699951171875,1089.5660400390625,13800869
2020-08-26,1121.0,1131.75,1109.5,1118.449951171875,1088.349609375,12595031
2020-08-27,1125.800048828125,1129.9000244140625,1106.25,1112.0999755859375,1082.1705322265625,10322998
2020-08-28,1111.949951171875,1125.0,1095.0,1114.5,1084.506103515625,19348305
2020-08-31,1129.5,1148.800048828125,1100.699951171875,1115.8499755859375,1085.8197021484375,19250583
2020-09-01,1128.0,1143.5999755859375,1108.0,1127.300048828125,1096.961669921875,14438942
2020-09-02,1124.0999755859375,1139.0,1120.699951171875,1134.1500244140625,1103.6273193359375,9880841
2020-09-03,1137.25,1145.949951171875,1128.0,1130.9000244140625,1100.4647216796875,9916681
2020-09-04,1110.0,1125.4000244140625,1104.4000244140625,1119.300048828125,1089.1768798828125,11830685
2020-09-07,1116.300048828125,1119.5,1099.0,1110.5,1080.61376953125,8807733
2020-09-08,1114.0,1118.800048828125,1103.0,1112.449951171875,1082.5111083984375,7312459
2020-09-09,1101.0,1110.0,1091.25,1096.5,1066.990478515625,7864436
2020-09-10,1103.0,1104.8499755859375,1084.0,1090.550048828125,1061.2005615234375,7594044
2020-09-11,1096.449951171875,1104.8499755859375,1071.0,1078.6500244140625,1049.620849609375,10397365
2020-09-14,1088.0,1094.0,1052.3499755859375,1057.949951171875,1029.4779052734375,10825295
2020-09-15,1068.0,1076.1500244140625,1058.0999755859375,1070.5,1041.690185546875,8252555
2020-09-16,1070.199951171875,1096.0,1068.3499755859375,1093.6500244140625,1064.2171630859375,9355056
2020-09-17,1084.0,1094.0,1078.0,1083.5999755859375,1054.4376220703125,9159343
2020-09-18,1092.0,1092.199951171875,1047.199951171875,1057.300048828125,1028.845458984375,11740889
2020-09-21,1055.0,1071.3499755859375,1041.5,1049.300048828125,1021.0607299804688,9921439
2020-09-22,1054.050048828125,1058.1500244140625,1029.5,1035.4000244140625,1007.5348510742188,9310339
2020-09-23,1046.0,1055.0,1034.3499755859375,1047.25,1019.06591796875,8039914
2020-09-24,1038.0,1047.0,1025.0,1030.4000244140625,1002.66943359375,9904755
2020-09-25,1050.0,1051.949951171875,1025.6500244140625,1044.0,1015.9033203125,10160772
2020-09-28,1048.949951171875,1059.0,1042.6500244140625,1054.199951171875,1025.8287353515625,8076211
2020-09-29,1058.0,1069.9000244140625,1051.0,1062.550048828125,1033.9542236328125,6322223
2020-09-30,1060.0,1086.9000244140625,1052.0,1078.5999755859375,1049.5721435546875,9406921
2020-10-01,1090.0999755859375,1110.0,1090.0999755859375,1106.949951171875,1077.1591796875,10601540
2020-10-05,1112.0,1132.0,1111.0,1114.3499755859375,1084.360107421875,8470063
2020-10-06,1135.050048828125,1148.0,1126.199951171875,1144.0999755859375,1113.3094482421875,9685995
2020-10-07,1144.9000244140625,1164.8499755859375,1137.5999755859375,1162.25,1130.970947265625,10624389
2020-10-08,1180.0,1203.0,1163.3499755859375,1191.800048828125,1159.725830078125,17530337
2020-10-09,1201.0,1237.0,1191.6500244140625,1233.550048828125,1200.3521728515625,22486194
2020-10-12,1231.550048828125,1242.75,1205.5999755859375,1213.6500244140625,1180.9876708984375,9610273
2020-10-13,1213.4000244140625,1222.449951171875,1195.0,1198.449951171875,1166.19677734375,9176976
2020-10-14,1195.550048828125,1214.300048828125,1175.5,1211.5,1178.8955078125,11291459
2020-10-15,1214.199951171875,1217.0,1164.0,1169.25,1137.7825927734375,14123448
2020-10-16,1180.0,1203.5,1173.0,1199.3499755859375,1167.0723876953125,12911424
2020-10-19,1235.0,1235.0,1192.5999755859375,1203.550048828125,1171.1595458984375,21179778
2020-10-20,1207.5,1227.4000244140625,1205.9000244140625,1223.949951171875,1191.010498046875,13705989
2020-10-21,1230.5999755859375,1251.0,1221.699951171875,1246.699951171875,1213.148193359375,17820376
2020-10-22,1239.949951171875,1250.0,1223.0,1233.300048828125,1200.1090087890625,10956530
2020-10-23,1243.5,1248.449951171875,1231.199951171875,1235.800048828125,1202.54150390625,7933115
2020-10-26,1229.800048828125,1242.0,1204.5999755859375,1210.9000244140625,1178.3116455078125,9785988
2020-10-27,1226.0,1236.0,1197.8499755859375,1233.0999755859375,1199.9141845703125,12158890
2020-10-28,1228.0,1232.0,1201.5,1209.5999755859375,1177.0465087890625,8285593
2020-10-29,1200.5999755859375,1204.449951171875,1178.5,1187.199951171875,1155.2493896484375,11530012
2020-10-30,1182.550048828125,1199.300048828125,1176.3499755859375,1183.550048828125,1151.69775390625,5761358
2020-11-02,1194.3499755859375,1225.0,1177.5,1215.25,1182.544677734375,10963040
2020-11-03,1226.449951171875,1250.75,1225.5,1247.949951171875,1214.364501953125,14082115
2020-11-04,1252.0,1264.800048828125,1230.0,1257.4000244140625,1223.560302734375,11702411
2020-11-05,1266.0,1276.0,1252.3499755859375,1269.199951171875,1235.0426025390625,10716964
2020-11-06,1266.25,1310.0,1265.5,1307.6500244140625,1272.4578857421875,17852862
2020-11-09,1315.199951171875,1345.949951171875,1315.199951171875,1340.550048828125,1304.4725341796875,13144220
2020-11-10,1357.0,1395.0,1351.550048828125,1393.6500244140625,1356.1434326171875,20758678
2020-11-11,1399.9000244140625,1414.800048828125,1370.5,1389.949951171875,1352.54296875,18058097
2020-11-12,1377.4000244140625,1388.550048828125,1360.0,1371.699951171875,1334.7841796875,13526974
2020-11-13,1368.800048828125,1368.800048828125,1347.0,1358.800048828125,1322.2313232421875,11236240
2020-11-14,1367.800048828125,1374.949951171875,1365.199951171875,1369.699951171875,1332.8380126953125,917533
2020-11-17,1385.800048828125,1412.5999755859375,1380.5999755859375,1408.449951171875,1370.545166015625,15529950
2020-11-18,1403.0,1419.0,1399.050048828125,1408.699951171875,1370.788330078125,9431388
2020-11-19,1389.699951171875,1399.449951171875,1368.0,1374.3499755859375,1337.3626708984375,10133441
2020-11-20,1372.6500244140625,1408.4000244140625,1365.050048828125,1403.6500244140625,1365.8743896484375,10202681
2020-11-23,1415.0,1423.6500244140625,1375.3499755859375,1394.5999755859375,1357.0677490234375,12623318
2020-11-24,1408.0,1445.0,1402.050048828125,1438.199951171875,1399.494384765625,20077200
2020-11-25,1451.300048828125,1464.4000244140625,1397.0,1402.800048828125,1365.0472412109375,12076301
2020-11-26,1415.0,1432.0,1387.0,1426.6500244140625,1388.2552490234375,13971563
2020-11-27,1431.800048828125,1446.0,1415.550048828125,1440.8499755859375,1402.0731201171875,8997290
2020-12-01,1440.8499755859375,1449.0,1425.5,1433.300048828125,1394.726318359375,8573787
2020-12-02,1431.0,1431.800048828125,1394.800048828125,1406.949951171875,1369.08544921875,8946075
2020-12-03,1429.0,1432.0,1374.050048828125,1377.199951171875,1340.1361083984375,18966611
2020-12-04,1381.0,1401.449951171875,1373.300048828125,1385.5999755859375,1348.31005859375,13456161
2020-12-07,1375.0,1379.949951171875,1358.0999755859375,1372.25,1335.3192138671875,12158159
2020-12-08,1375.0,1388.800048828125,1365.1500244140625,1376.300048828125,1339.260498046875,9728948
2020-12-09,1377.0,1410.050048828125,1375.050048828125,1407.199951171875,1369.3287353515625,11034537
2020-12-10,1398.0,1402.0,1375.75,1385.8499755859375,1348.55322265625,9863983
2020-12-11,1390.050048828125,1395.0,1373.0,1382.800048828125,1345.58544921875,10678192
2020-12-14,1383.0,1388.0,1368.0,1372.1500244140625,1335.22216796875,8611025
2020-12-15,1380.800048828125,1394.949951171875,1366.0,1391.300048828125,1353.856689453125,10780718
2020-12-16,1404.0,1416.800048828125,1394.5,1410.699951171875,1372.7344970703125,8416046
2020-12-17,1418.5999755859375,1445.0,1404.5,1441.800048828125,1402.99755859375,10962239
2020-12-18,1435.0,1439.699951171875,1406.300048828125,1411.3499755859375,1373.3670654296875,11497959
2020-12-21,1417.5,1423.8499755859375,1366.699951171875,1372.6500244140625,1335.7086181640625,11880912
2020-12-22,1384.800048828125,1384.800048828125,1345.0,1373.0999755859375,1336.146484375,11425779
2020-12-23,1367.5,1380.949951171875,1361.050048828125,1375.6500244140625,1338.6278076171875,7733697
2020-12-24,1389.4000244140625,1404.0,1377.0,1397.0999755859375,1359.5006103515625,7476094
2020-12-28,1405.0,1421.0,1404.0,1412.8499755859375,1374.82666015625,5849597
2020-12-29,1421.050048828125,1434.75,1420.0,1427.199951171875,1388.79052734375,7247673
2020-12-30,1439.9000244140625,1439.9000244140625,1413.0,1432.5,1393.947998046875,8108363
2020-12-31,1435.0,1444.0,1425.050048828125,1436.300048828125,1397.6456298828125,11072875
2021-01-01,1440.0,1443.0,1420.5999755859375,1425.050048828125,1386.698486328125,4405469
2021-01-04,1438.0,1438.0,1399.0,1416.0,1377.8919677734375,7870096
2021-01-05,1419.199951171875,1430.75,1409.0,1426.699951171875,1388.303955078125,7193412
2021-01-06,1435.0,1440.0,1413.0999755859375,1420.550048828125,1382.3194580078125,11067025
2021-01-07,1432.5,1432.5999755859375,1412.550048828125,1416.25,1378.1351318359375,9947421
2021-01-08,1432.0,1442.0,1423.0999755859375,1431.6500244140625,1393.120849609375,6884382
2021-01-11,1450.0,1464.9000244140625,1436.300048828125,1451.449951171875,1412.3878173828125,8665696
2021-01-12,1452.449951171875,1487.699951171875,1449.0999755859375,1481.0,1441.142578125,10194078
2021-01-13,1492.9000244140625,1496.9000244140625,1462.0999755859375,1470.6500244140625,1431.0711669921875,8467325
2021-01-14,1471.1500244140625,1488.0,1456.0,1468.75,1429.222412109375,6148583
2021-01-15,1469.0999755859375,1471.6500244140625,1445.0,1466.6500244140625,1427.1788330078125,7082618
2021-01-18,1469.9000244140625,1502.8499755859375,1467.0,1483.0999755859375,1443.18603515625,21412816
